User_id,Product_id,Rating
1173,19845,3
1173,1551,3
1173,1531,3
1173,19846,3
1173,8493,3
1173,4466,3
1173,9269,3
1173,2695,3
1173,19847,3
1173,19848,3
1173,6047,3
1173,19849,3
1173,19850,3
1173,19851,3
1173,5995,3
1173,19852,3
1173,19853,3
1173,4090,3
1173,16757,3
1173,15004,3
1173,5725,3
1173,3612,3
1173,19854,3
1173,9219,3
1173,10637,3
1173,19855,3
1173,19856,3
1173,19857,3
1173,14366,3
1173,16374,3
1173,18340,3
1173,1999,3
1173,17850,3
1173,2939,3
1173,9252,3
1173,6583,3
1173,19858,3
1173,19859,3
1173,11154,3
1173,14378,3
1173,19860,3
1173,1992,3
1173,19861,3
1173,10982,3
1173,10305,3
1173,10981,3
1173,11360,3
1173,14062,3
1173,19862,3
1173,8336,3
1173,2685,3
1173,4841,3
1173,19863,3
1173,5197,3
1173,6584,3
1173,5726,3
1173,431,3
1173,798,3
1173,15,3
1173,616,3
1173,2087,3
1173,812,3
1173,120,3
1173,47,3
1173,1998,3
1173,10832,3
1173,15,3
1173,2098,3
1173,9005,3
1173,10713,3
1173,8473,3
1173,19864,3
1173,9513,3
1173,6585,3
1173,15,3
1173,4162,3
1173,614,3
1173,1411,3
1173,745,3
1173,120,3
1173,5653,3
1173,7869,3
1173,1255,3
1173,10749,3
1173,634,3
1173,7366,3
1173,3427,3
1173,313,3
1173,16258,3
1173,622,3
1173,15,3
1173,6144,3
1173,14635,3
1173,824,3
1173,19865,3
1173,15,3
1173,19866,3
1173,2311,3
1173,1938,3
1173,5100,3
1173,617,3
1173,120,3
1173,2483,3
1173,4531,3
1173,3597,3
1173,15,3
1173,5724,3
1173,15,3
1173,599,3
1173,3949,3
1173,520,3
1173,19867,3
1173,323,3
1173,17037,3
1173,6586,3
1173,4626,3
1173,15,3
1173,12895,3
1173,16369,3
1173,5039,3
1173,5562,3
1173,496,3
1173,2009,3
1173,14065,3
1173,11378,3
1173,7380,3
1173,11856,3
1173,17036,3
1173,1574,3
1173,15,3
1173,11099,3
1173,11008,3
1173,19868,3
1173,6173,3
1173,431,3
1173,2372,3
1173,1948,3
1173,15,3
1173,3610,3
1173,3615,3
1173,493,3
1173,120,3
1173,2372,3
1173,10226,3
1173,869,3
1173,10012,3
1173,14072,3
1173,733,3
1173,1939,2
1173,14358,3
1173,5019,2
1173,5719,3
1173,2294,3
1173,2355,3
1172,19780,3
1172,15,3
1172,19781,3
1172,19782,3
1172,6138,3
1172,19783,3
1172,19784,3
1172,604,3
1172,19785,3
1172,19786,3
1172,19787,3
1172,19788,3
1172,7872,3
1172,19789,3
1172,19790,3
1172,19791,3
1172,19792,3
1172,19793,3
1172,15153,3
1172,1265,3
1172,19794,3
1172,19795,3
1172,19796,3
1172,19797,3
1172,7657,3
1172,19798,3
1172,464,3
1172,15,3
1172,19799,3
1172,19800,3
1172,19801,3
1172,19802,3
1172,1761,3
1172,19803,3
1172,19804,3
1172,19805,3
1172,19806,3
1172,17855,3
1172,716,3
1172,614,3
1172,19807,3
1172,14750,3
1172,566,3
1172,19808,3
1172,3375,3
1172,2837,3
1172,19809,3
1172,719,3
1172,10189,3
1172,19810,3
1172,19811,3
1172,19812,3
1172,11154,3
1172,14366,3
1172,10766,3
1172,7043,3
1172,8523,3
1172,6051,3
1172,19813,3
1172,19814,3
1172,588,3
1172,19815,3
1172,19816,3
1172,19817,3
1172,19818,3
1172,19819,3
1172,9294,3
1171,19721,3
1171,1105,3
1171,19722,3
1171,2683,3
1171,19723,3
1171,892,3
1171,19724,3
1171,19725,3
1171,19726,3
1171,19727,3
1171,19728,3
1171,19729,3
1171,19730,3
1171,3329,3
1171,420,3
1171,1345,3
1171,1357,3
1171,464,3
1171,431,3
1171,394,3
1171,5409,3
1171,17843,3
1171,19731,3
1171,4682,3
1171,935,3
1171,15,3
1171,345,3
1171,11642,3
1171,11567,3
1171,4059,3
1171,19732,3
1171,2458,3
1171,19733,3
1171,1281,3
1171,7624,3
1171,1400,3
1171,19734,3
1171,19460,3
1171,17105,3
1171,2250,3
1171,3847,3
1171,690,3
1171,5171,3
1171,1506,3
1171,19735,3
1171,13797,3
1171,14383,3
1171,11661,3
1171,1177,3
1171,6294,3
1171,19736,3
1171,3847,3
1171,19737,3
1171,11171,3
1171,812,3
1171,15,3
1171,19738,3
1171,2142,3
1171,14,3
1171,19739,3
1171,892,3
1171,3601,3
1171,3544,3
1171,3675,3
1171,5735,3
1171,800,3
1171,13267,3
1171,3600,3
1171,2377,3
1171,2794,3
1171,19740,3
1171,7017,3
1171,6475,3
1171,3417,3
1171,14697,3
1171,8393,3
1171,1481,3
1171,5021,3
1171,19741,3
1171,5335,3
1171,19742,3
1171,19743,3
1171,19744,3
1171,19745,3
1171,3534,3
1171,2366,3
1171,19746,3
1171,12322,3
1171,19747,3
1171,19748,3
1171,2387,3
1171,18087,3
1171,3917,3
1171,1949,3
1171,19749,3
1171,19750,2
1171,6419,3
1171,3341,3
1171,19751,3
1171,19752,3
1171,5144,3
1171,16882,3
1171,1424,3
1171,3188,3
1171,19753,3
1171,19754,3
1171,8717,3
1171,2628,3
1170,15,3
1170,2140,3
1170,19637,3
1170,5426,3
1170,1783,3
1170,2140,3
1170,19638,3
1170,19639,3
1170,19640,3
1170,313,3
1170,2525,3
1170,19641,3
1170,19642,3
1170,892,3
1170,2140,3
1170,8624,3
1170,10773,3
1170,12652,3
1170,15,3
1170,19643,3
1170,1660,3
1170,1614,3
1170,4979,3
1170,16392,3
1170,17404,3
1170,19644,3
1170,425,3
1170,3556,3
1170,2056,3
1170,18291,3
1170,744,3
1170,11910,3
1170,1167,3
1170,1752,3
1170,4777,3
1170,19546,3
1170,345,2
1170,9067,3
1170,2658,3
1170,177,3
1170,19645,2
1170,3096,3
1170,15,3
1170,2051,3
1170,1760,3
1170,2140,3
1170,5566,2
1170,5075,3
1170,7621,3
1170,19646,3
1170,13348,3
1170,5171,2
1170,2695,3
1170,17034,2
1170,16223,3
1170,3241,2
1179,20480,3
1179,1048,3
1179,20481,3
1179,20482,3
1179,20483,3
1179,1668,3
1179,4309,3
1179,20483,3
1179,20484,3
1179,20483,3
1179,20483,3
1179,20485,3
1179,13641,3
1179,892,3
1179,20486,3
1179,7869,3
1179,3023,3
1179,20487,3
1179,20488,3
1179,47,3
1179,908,3
1179,3023,3
1179,20489,3
1179,20490,3
1179,20491,3
1179,20492,3
1179,20493,3
1179,2292,3
1179,20494,3
1179,616,3
1179,120,3
1179,15,3
1179,779,3
1179,20495,3
1179,15,3
1179,20496,3
1179,2518,3
1179,2484,3
1179,13988,3
1179,7040,3
1179,16262,3
1179,20497,3
1179,3299,3
1179,7690,3
1179,20498,3
1179,15,3
1179,8679,3
1179,2354,3
1179,20499,3
1179,20500,3
1179,3694,3
1179,708,3
1179,571,3
1179,1752,3
1179,5310,3
1179,422,3
1179,7648,3
1179,708,3
1179,5932,3
1179,9781,3
1179,8099,3
1179,20501,3
1179,5736,3
1179,1406,3
1179,2294,3
1179,20502,3
1179,20503,3
1179,9253,2
1179,4312,3
1179,8701,3
1179,20504,3
1179,20505,3
1179,798,3
1179,708,3
1179,20506,2
1179,708,3
1179,708,3
1179,20507,3
1179,7095,3
1179,811,3
1179,11387,3
1179,20483,3
1179,7200,3
1179,4287,3
1179,12503,3
1179,12537,3
1179,2327,3
1179,20508,3
1179,5411,3
1179,20509,3
1179,16655,3
1179,6522,3
1179,958,3
1179,2351,3
1179,5612,3
1179,2414,3
1179,949,2
1179,1576,3
1179,20510,2
1179,4903,2
1179,3427,3
1179,14659,3
1179,3398,3
1179,9168,2
1179,1112,3
1179,1022,3
1179,5084,3
1179,2678,2
1179,6135,3
1179,2087,2
1179,5048,2
1179,20511,3
1179,20512,3
1179,20513,2
1179,1949,3
1178,20256,3
1178,20257,3
1178,14720,3
1178,20258,3
1178,20259,3
1178,20260,3
1178,20261,3
1178,20262,3
1178,20263,3
1178,14719,3
1178,20264,3
1178,20265,3
1178,20266,3
1178,20267,3
1178,8522,3
1178,20268,3
1178,20269,3
1178,20270,3
1178,1268,3
1178,20271,3
1178,20272,3
1178,20273,3
1178,20274,3
1178,20275,3
1178,20276,3
1178,11258,3
1178,20277,3
1178,20278,3
1178,20279,3
1178,1586,3
1178,20280,3
1178,20281,3
1178,20282,3
1178,20283,3
1178,20284,3
1178,1400,3
1178,20285,3
1178,20286,3
1178,20287,3
1178,20288,3
1178,20289,3
1178,598,3
1178,120,3
1178,20290,3
1178,20291,3
1178,2124,3
1178,2311,3
1178,20292,3
1178,20293,3
1178,20294,3
1178,20295,3
1178,2139,3
1178,20296,3
1178,20297,3
1178,20298,3
1178,107,3
1178,13896,3
1178,20299,3
1178,14557,3
1178,5644,3
1178,20300,3
1178,20301,3
1178,20302,3
1178,20303,3
1178,20304,3
1178,20305,3
1178,20306,3
1178,20307,3
1178,2425,3
1178,20308,3
1178,20309,3
1178,20310,3
1178,20311,3
1178,3374,3
1178,17279,3
1178,20312,3
1178,20313,3
1178,20314,3
1178,20315,3
1178,20316,3
1178,20317,3
1178,20318,3
1178,4801,3
1178,20319,3
1178,20320,3
1178,4140,3
1178,20321,3
1178,120,3
1178,10511,3
1178,20322,3
1178,1013,3
1178,3371,3
1178,20323,3
1178,1138,3
1178,20324,3
1178,20325,3
1178,20326,3
1178,20327,3
1178,20328,3
1178,1439,3
1178,20329,3
1178,20330,3
1178,19165,3
1178,20331,3
1178,20332,3
1178,20333,3
1178,20334,3
1178,20335,3
1178,20336,3
1178,20337,3
1178,20338,3
1178,20339,3
1178,20340,3
1178,20341,3
1178,15,3
1178,20342,3
1178,20343,3
1178,20344,3
1178,4192,3
1178,20345,3
1178,431,3
1178,20346,3
1178,20347,3
1178,1396,3
1178,4177,3
1178,20348,3
1178,20349,3
1178,20350,3
1178,20351,3
1178,19194,3
1178,20352,3
1178,6485,3
1178,20353,3
1178,20354,3
1178,20355,3
1178,19153,3
1178,20356,3
1178,20357,3
1178,15586,3
1178,20358,3
1178,20359,3
1178,20360,3
1178,20361,3
1178,892,3
1178,20362,3
1178,20363,3
1178,14757,3
1178,20364,3
1178,20365,3
1178,20366,3
1178,20367,3
1178,20368,3
1178,15,3
1178,4342,3
1178,20369,3
1178,20370,3
1178,15,3
1178,7459,3
1178,20371,3
1178,20372,3
1178,13793,3
1178,20373,3
1178,20374,3
1178,2721,3
1178,2712,3
1178,20375,3
1178,20376,3
1178,20377,3
1178,744,3
1178,20378,3
1178,120,3
1178,6707,3
1178,3904,3
1178,20379,3
1178,10004,3
1178,7524,3
1178,20380,3
1178,20381,3
1178,20382,3
1178,422,3
1178,20383,3
1178,20384,3
1178,20385,3
1178,20386,3
1178,20387,3
1178,20388,3
1178,20389,3
1178,20390,3
1178,20391,3
1178,20392,3
1178,20393,3
1178,20394,3
1178,816,3
1178,2446,3
1178,12269,3
1178,13948,3
1178,20395,3
1178,20396,3
1178,20397,3
1178,20398,3
1178,20399,3
1178,20400,3
1178,892,3
1178,892,3
1178,2519,3
1178,20401,3
1178,895,3
1178,20402,3
1178,20403,3
1178,20404,3
1178,20405,3
1178,20406,3
1178,20407,3
1178,20408,3
1178,20409,3
1178,20410,3
1178,20411,3
1178,20412,3
1178,20413,3
1178,20414,3
1178,577,3
1178,20415,3
1178,17272,3
1178,970,3
1178,887,3
1178,4654,3
1178,20416,3
1178,20417,3
1178,8926,3
1178,20418,3
1178,20419,3
1178,20420,3
1178,3171,3
1178,5731,3
1178,19385,3
1178,7348,3
1178,16062,3
1178,20421,3
1178,6296,3
1178,47,3
1178,2794,3
1178,5920,3
1178,20422,3
1178,4841,3
1178,10000,3
1178,14355,3
1178,708,3
1178,3126,3
1178,2098,3
1178,20423,3
1178,8608,3
1178,8523,3
1178,20424,3
1178,571,3
1178,741,3
1178,47,3
1178,20425,3
1178,20426,3
1178,616,3
1178,708,3
1178,20427,3
1178,708,3
1178,4399,3
1178,2794,3
1178,708,3
1178,2904,3
1178,745,3
1178,708,3
1178,1346,3
1178,708,3
1178,4175,3
1178,308,3
1178,14,3
1178,708,3
1178,20428,3
1178,708,3
1178,20429,3
1178,15,3
1178,20430,3
1178,20431,3
1178,20432,3
1178,20433,3
1178,15,3
1178,7656,3
1178,745,3
1178,20434,3
1178,5514,3
1178,745,3
1178,2238,3
1178,708,3
1178,1015,3
1178,2363,3
1178,20435,3
1178,8590,3
1178,4655,3
1178,1019,3
1178,15,3
1178,2427,3
1178,15,3
1178,15,3
1178,4816,3
1178,20436,3
1178,9875,3
1178,3365,3
1178,20437,3
1178,20438,3
1178,20439,3
1178,20440,3
1178,3400,3
1178,12870,3
1178,20441,3
1178,708,3
1178,20442,3
1178,5638,3
1178,1047,3
1178,20443,3
1178,2362,3
1178,5756,3
627,2961,2
627,19052,3
627,650,3
627,60212,3
627,772,3
627,570,3
627,2199,3
627,23134,3
627,19799,3
627,18041,3
627,598,3
627,7657,3
627,24465,3
627,4802,3
627,92416,3
627,19431,3
627,46981,3
627,92417,3
627,520,3
627,92418,3
627,29760,3
627,10150,3
627,7946,3
627,5910,3
627,27442,3
627,25101,3
627,2901,3
627,14924,3
627,14,3
627,13892,3
627,313,3
627,7287,3
627,2912,3
627,6543,3
627,22479,3
627,92419,3
627,4002,3
627,7299,3
627,2892,3
627,5915,3
627,2665,3
627,34479,3
627,798,3
627,2699,3
627,11064,3
627,92420,3
627,810,3
627,8138,3
627,381,3
627,4896,3
627,2870,3
627,12869,3
627,8753,3
627,92421,3
627,2899,3
627,1469,3
627,8874,3
627,72729,3
627,12900,3
627,10832,3
627,2794,3
627,59935,3
627,18840,3
627,1757,3
627,393,3
627,92422,3
627,754,3
627,21737,3
627,16644,3
627,510,3
627,2056,3
627,519,3
627,6500,3
627,3904,3
627,5301,3
627,120,3
627,5416,3
627,812,3
627,5969,3
627,5912,3
627,821,3
627,3053,3
627,120,3
627,425,3
627,6413,3
627,25115,3
627,310,3
627,2377,3
627,14119,3
627,7126,3
627,92423,3
627,24149,3
627,3086,3
627,2948,3
627,79757,3
627,2968,3
627,12263,3
627,2929,3
627,2879,3
627,422,3
627,9167,3
627,48107,3
627,27901,3
627,3050,3
627,7020,3
627,7625,3
627,3557,3
627,7768,2
627,7036,3
627,54355,3
627,2444,3
627,18070,3
627,27729,3
627,78949,3
627,12207,3
627,124,3
627,4807,3
627,949,3
627,7202,3
627,420,3
627,26545,3
627,142,3
627,19157,3
627,614,3
627,30890,3
627,17915,3
627,2932,3
627,2204,3
627,76789,3
627,1752,3
627,25904,3
627,14013,3
627,7649,3
627,22409,3
627,783,3
627,31230,3
627,68785,3
627,22413,3
627,3119,2
627,3730,3
627,832,3
627,772,3
627,1448,3
627,1844,3
627,10579,2
627,23692,3
627,720,3
627,9802,3
627,37295,3
627,139,2
627,53447,3
627,9603,2
627,837,2
627,764,2
627,15067,2
627,7649,3
627,17535,3
627,17248,2
627,14877,3
627,2018,3
627,622,2
627,44714,3
627,24868,3
627,9204,3
627,18198,3
627,92424,3
627,207,2
627,68368,2
627,1541,3
627,3266,3
627,477,3
627,9577,2
627,22284,2
627,15,3
627,11773,2
627,14899,3
627,2172,3
627,92425,2
627,9607,2
627,18962,3
627,18962,3
627,13916,2
627,35540,2
627,10907,3
627,3666,2
627,597,2
627,612,2
627,802,3
627,27837,2
627,764,3
627,9239,2
627,17248,2
626,464,3
626,6493,3
626,2484,3
626,6493,3
626,26571,2
626,867,3
626,6493,3
626,6493,2
626,5983,3
626,2399,3
626,15,3
626,708,3
626,21139,3
626,13239,3
626,816,3
626,3705,3
626,6027,2
626,3638,3
626,4981,3
626,6307,3
626,19809,2
626,47,3
626,2365,3
626,634,2
626,2377,3
626,1470,3
626,15659,2
626,7320,2
626,59578,2
626,513,2
626,5309,3
626,3680,3
626,10214,2
626,1541,2
626,1895,2
626,3658,2
626,3692,2
626,2724,2
626,33484,2
626,72706,2
626,4610,2
393,12412,3
393,79555,3
393,79293,3
393,43435,3
393,2869,3
393,79556,3
393,20562,3
393,79557,3
393,4909,3
393,1123,3
393,14557,3
393,3903,3
393,507,3
393,60267,3
393,79558,3
393,23108,3
393,59504,3
393,30004,3
393,14557,3
393,79149,3
393,9432,3
393,1749,3
393,17284,3
393,9432,3
393,27825,3
393,120,3
393,79559,3
393,79560,3
393,79561,3
393,881,3
393,79562,3
393,20541,3
393,42190,3
393,16279,3
393,288,2
393,79563,2
393,79564,2
393,79565,2
393,44169,3
393,61102,2
393,43431,2
393,70111,2
393,79566,2
393,55053,3
393,79567,2
392,18201,3
392,13960,3
392,29862,3
392,1943,3
392,413,3
392,38222,3
392,18074,3
392,520,3
392,802,3
392,2140,3
392,571,3
392,14,3
392,800,3
392,801,3
392,4675,3
392,10431,3
392,15,3
392,5992,3
392,4816,3
392,4050,3
392,29862,3
392,79481,3
392,2172,3
392,7585,3
392,4535,3
392,572,3
392,571,3
392,47,3
392,5097,3
391,69834,3
391,79421,3
391,57660,3
391,15834,3
391,38557,3
391,5717,3
391,12544,3
391,8323,3
391,1975,3
391,24568,3
391,22928,3
391,29035,3
391,17916,3
391,33036,3
391,10505,3
391,1983,3
391,79422,3
391,2575,3
391,17919,3
390,64967,3
390,72436,3
390,79345,3
390,79346,3
390,79347,3
390,79348,3
390,79349,3
390,32865,3
390,79350,3
390,34653,3
390,79351,3
390,79352,3
390,79353,3
390,76950,3
390,79354,3
390,9735,3
390,79355,3
390,1624,3
390,1682,3
390,38652,3
390,1662,3
390,36778,3
390,23112,3
390,79356,3
390,79357,3
390,26671,3
390,65412,3
390,60092,3
390,72222,3
390,14265,3
390,79358,3
390,42581,3
390,10788,3
390,51349,3
390,15,3
390,62944,3
390,79359,3
390,51232,3
390,79360,3
390,15,3
390,79361,3
390,22939,3
390,79362,3
390,12754,3
390,31305,3
390,1620,3
390,46259,3
390,78155,3
390,76958,3
390,32031,3
390,15,3
390,75220,3
390,79363,3
390,25158,3
390,2846,3
390,79364,3
390,2666,3
390,70506,3
390,892,3
390,79365,3
390,1277,3
390,61093,3
390,1416,3
390,60503,3
390,66674,3
390,65987,3
390,1868,3
390,1475,3
390,2055,3
390,79366,3
390,34203,3
390,79367,3
390,52839,3
390,15,3
390,72042,3
390,79368,3
390,15,3
390,34646,3
390,48919,3
390,44441,3
390,24733,3
390,18113,3
390,42310,3
390,51828,3
390,79369,3
390,44137,3
390,79370,3
390,71504,3
390,3370,3
390,34867,3
390,32190,3
390,13633,3
390,79371,3
390,79372,3
390,30805,3
390,79373,3
390,79374,3
390,930,3
390,11781,3
390,8957,3
390,3787,3
390,19663,3
390,44745,3
390,27083,3
390,6008,3
390,22817,3
390,14883,3
390,3329,3
390,79375,3
390,11879,3
390,72,3
390,79376,3
390,1538,3
390,79377,3
390,58314,3
390,6629,3
390,45556,3
390,2492,3
390,79378,3
390,59381,3
390,45042,3
390,1027,3
390,1033,3
390,3390,3
390,29314,3
390,14165,3
390,10372,3
390,76804,3
390,22981,3
390,73259,3
390,23031,3
390,79379,3
390,11242,3
390,79380,3
390,25831,3
390,271,3
390,20720,3
390,79381,3
390,2175,3
390,23362,3
390,1052,3
390,4745,3
390,34267,3
390,810,3
390,76928,3
390,49731,3
390,15,3
390,1722,3
390,47,3
390,1424,3
390,1837,3
390,50456,3
390,21845,3
390,30489,3
390,3944,3
390,4272,3
390,18090,3
390,27761,3
390,837,3
390,17622,3
390,72149,3
390,9197,3
390,745,3
390,3580,3
390,22704,3
390,1541,3
390,1929,3
390,572,3
390,9198,3
390,15,3
390,32416,3
390,78206,3
390,16015,3
390,1345,3
390,61382,3
390,79382,3
390,43387,3
390,120,3
390,8936,3
390,26939,3
390,120,3
390,27851,3
390,15,3
390,8935,3
390,313,3
390,1113,3
390,13281,3
390,79383,3
390,942,3
390,48919,3
390,5052,3
390,8678,3
390,4952,3
390,18545,3
390,4952,3
390,1235,3
390,1017,3
390,6027,3
390,1026,3
390,54235,3
390,5990,3
390,44667,3
390,708,3
390,19444,3
390,4759,3
390,41492,3
390,11782,3
390,29070,3
390,8947,3
390,8188,3
390,9240,3
390,968,3
390,8515,3
390,10961,3
390,1448,3
390,36612,3
390,17622,3
397,4846,3
397,79772,3
397,22419,2
397,422,3
397,79773,3
397,40622,3
397,22391,3
397,6545,3
397,79774,3
397,79775,3
397,32779,3
397,7315,3
397,12106,3
397,142,3
397,79776,3
397,801,3
397,801,3
397,79777,3
397,22208,3
397,638,3
397,2056,3
397,4357,3
397,28073,3
397,2847,3
397,36630,2
397,10265,2
397,6303,3
397,422,2
397,1775,3
397,231,3
397,22342,3
397,4804,3
397,14722,2
397,2362,2
397,2511,3
397,18070,3
397,3231,3
397,12259,2
397,1107,2
397,1027,2
397,7554,2
397,11737,2
397,11860,2
397,25671,2
397,1541,2
397,9061,2
397,3124,2
396,26970,3
396,79694,3
396,79695,3
396,79696,3
396,40244,3
396,3148,3
396,79697,3
396,63691,3
396,79698,3
396,79699,3
396,66999,3
396,16201,3
396,5995,3
396,16090,3
396,10977,3
396,34867,3
396,16538,3
396,1696,3
396,14639,3
396,23446,3
396,79700,3
396,3168,3
396,1517,3
396,130,3
396,79701,3
396,10788,3
396,10788,3
396,10788,3
396,15,3
396,79702,3
396,1134,3
396,79703,3
396,79704,3
396,1018,3
396,1421,3
396,3167,3
396,52865,3
396,12906,3
396,3204,3
396,16092,3
396,74854,3
396,1671,3
396,8571,3
396,3187,3
396,1621,3
396,79705,3
396,32742,3
396,14376,3
396,25534,3
396,1332,3
396,2490,3
396,1248,3
396,2294,3
396,1779,3
396,79706,3
396,869,3
396,49252,3
396,5577,3
396,1868,3
396,431,3
396,887,3
396,1025,3
396,57802,3
